"Time","mmgs"
5.232,1.20697
5.238,1.20667
5.244,1.22833
5.25,1.24451
5.256,1.23871
5.262,1.24695
5.268,1.25244
5.274,1.24084
5.28,1.22986
5.286,1.21796
5.292,1.21185
5.298,1.21094
5.304,1.21887
5.31,1.21613
5.316,1.20789
5.322,1.22223
5.328,1.23749
5.334,1.2439
5.34,1.2439
5.346,1.23535
5.352,1.23383
5.358,1.23566
5.364,1.23352
5.37,1.22772
5.376,1.21887
5.382,1.2088
5.388,1.22223
5.394,1.23047
5.4,1.23138
5.406,1.23322
5.412,1.22467
5.418,1.22009
5.424,1.21979
5.43,1.2265
5.436,1.24298
5.442,1.24512
5.448,1.24115
5.454,1.21735
5.46,1.21155
5.466,1.21277
5.472,1.22345
5.478,1.22314
5.484,1.2207
5.49,1.19598
5.496,1.1377
5.502,1.19629
5.508,1.40686
5.514,1.30737
5.52,1.17249
5.526,1.22101
5.532,1.23016
5.538,1.10168
5.544,1.32568
5.55,1.31348
5.556,1.13647
5.562,1.13953
5.568,1.2146
5.574,1.27563
5.58,1.32629
5.586,1.17126
5.592,1.13953
5.598,1.33514
5.604,1.35712
5.61,1.12305
5.616,1.10291
5.622,1.17767
5.628,1.29944
5.634,1.32233
5.64,1.29547
5.646,1.21429
5.652,1.13678
5.658,1.17065
5.664,1.24939
5.67,1.26495
5.676,1.22192
5.682,1.23901
5.688,1.22162
5.694,1.25336
5.7,1.25244
5.706,1.22925
5.712,1.21613
5.718,1.22559
5.724,1.23383
5.73,1.21887
5.736,1.21613
5.742,1.2149
5.748,1.23352
5.754,1.22864
5.76,1.23932
5.766,1.26129
5.772,1.23779
5.778,1.22223
5.784,1.21887
5.79,1.22314
5.796,1.20941
5.802,1.2561
5.808,1.19965
5.814,1.23901
5.82,1.24115
5.826,1.22467
5.832,1.23596
5.838,1.24237
5.844,1.23047
5.85,1.22681
5.856,1.23535
5.862,1.22864
5.868,1.22253
5.874,1.22772
5.88,1.24298
5.886,1.20575
5.892,1.19781
5.898,1.22681
5.904,1.2442
5.91,1.22711
5.916,1.24329
5.922,1.21185
5.928,1.23962
5.934,1.21887
5.94,1.23535
5.946,1.24237
5.952,1.23505
5.958,1.24115
5.964,1.22314
5.97,1.22192
5.976,1.21277
