"Time","data_time"
811.71,738269
811.716,738269
811.722,738269
811.728,738269
811.734,738269
811.74,738269
811.746,738269
811.752,738269
811.758,738269
811.764,738269
811.77,738269
811.776,738269
811.782,738269
811.788,738269
811.794,738269
811.8,738269
811.806,738269
811.812,738269
811.818,738269
811.824,738269
811.83,738269
811.836,738269
811.842,738269
811.848,738269
811.854,738269
811.86,738269
811.866,738269
811.872,738269
811.878,738269
811.884,738269
811.89,738269
811.896,738269
811.902,738269
811.908,738269
811.914,738269
811.92,738269
811.926,738269
811.932,738269
811.938,738269
811.944,738269
811.95,738269
811.956,738269
811.962,738269
811.968,738269
811.974,738269
811.98,738269
811.986,738269
811.992,738269
811.998,738269
812.004,738269
812.01,738269
812.016,738269
812.022,738269
812.028,738269
812.034,738269
812.04,738269
812.046,738269
812.052,738269
812.058,738269
812.064,738269
812.07,738269
812.076,738269
812.082,738269
812.088,738269
812.094,738269
812.1,738269
812.106,738269
812.112,738269
812.118,738269
812.124,738269
812.13,738269
812.136,738269
812.142,738269
812.148,738269
812.154,738269
812.16,738269
812.166,738269
812.172,738269
812.178,738269
812.184,738269
812.19,738269
812.196,738269
812.202,738269
812.208,738269
812.214,738269
812.22,738269
812.226,738269
812.232,738269
812.238,738269
812.244,738269
812.25,738269
812.256,738269
812.262,738269
812.268,738269
812.274,738269
812.28,738269
812.286,738269
812.292,738269
812.298,738269
812.304,738269
812.31,738269
