"Time","mmgs"
5.358,1.23657
5.364,1.23444
5.37,1.23993
5.376,1.22498
5.382,1.2207
5.388,1.22833
5.394,1.21674
5.4,1.24481
5.406,1.23413
5.412,1.21796
5.418,1.23566
5.424,1.22681
5.43,1.21582
5.436,1.20789
5.442,1.22925
5.448,1.2265
5.454,1.24115
5.46,1.23108
5.466,1.23047
5.472,1.22742
5.478,1.21094
5.484,1.21399
5.49,1.23657
5.496,1.23322
5.502,1.21796
5.508,1.2262
5.514,1.22894
5.52,1.23291
5.526,1.22345
5.532,1.23749
5.538,1.23505
5.544,1.22375
5.55,1.23444
5.556,1.22833
5.562,1.21216
5.568,1.22162
5.574,1.22589
5.58,1.22742
5.586,1.24908
5.592,1.22833
5.598,1.22528
5.604,1.23322
5.61,1.20514
5.616,1.2207
5.622,1.23413
5.628,1.21704
5.634,1.2265
5.64,1.2326
5.646,1.20483
5.652,1.2204
5.658,1.23047
5.664,1.22589
5.67,1.24084
5.676,1.24207
5.682,1.22772
5.688,1.22009
5.694,1.21399
5.7,1.22681
5.706,1.22925
5.712,1.2384
5.718,1.23322
5.724,1.21796
5.73,1.20697
5.736,1.20728
5.742,1.22589
5.748,1.23291
5.754,1.22864
5.76,1.2442
5.766,1.24146
5.772,1.2204
5.778,1.21887
5.784,1.21613
5.79,1.22772
5.796,1.39038
5.802,1.19354
5.808,1.18561
5.814,1.20911
5.82,1.2207
5.826,1.22528
5.832,1.24512
5.838,1.2384
5.844,1.23749
5.85,1.23718
5.856,1.2326
5.862,1.22833
5.868,1.22559
5.874,1.2204
5.88,1.21582
5.886,1.22986
5.892,1.23932
5.898,1.23016
5.904,1.22406
5.91,1.2149
5.916,1.21033
5.922,1.22131
5.928,1.23291
5.934,1.2326
5.94,1.23749
5.946,1.2265
5.952,1.22742
5.958,1.21796
5.964,1.2149
5.97,1.24115
5.976,1.24176
5.982,1.24023
5.988,1.22498
5.994,1.21918
6,1.21185
6.006,1.21918
6.012,1.22681
6.018,1.2381
6.024,1.23901
6.03,1.24023
6.036,1.22253
6.042,1.21429
6.048,1.21582
6.054,1.22772
6.06,1.23749
6.066,1.24207
6.072,1.23108
6.078,1.21857
6.084,1.20911
6.09,1.21643
6.096,1.23505
6.102,1.23779
6.108,1.23047
6.114,1.22437
6.12,1.2262
6.126,1.21643
6.132,1.22437
6.138,1.22864
6.144,1.21704
6.15,1.23566
6.156,1.23779
6.162,1.22803
6.168,1.22223
6.174,1.22131
6.18,1.21887
6.186,1.23566
6.192,1.24176
6.198,1.23016
6.204,1.21979
6.21,1.21857
6.216,1.22925
6.222,1.22803
6.228,1.2384
6.234,1.24634
6.24,1.23077
6.246,1.21552
6.252,1.20667
6.258,1.21094
6.264,1.22528
6.27,1.22375
6.276,1.23535
6.282,1.24969
6.288,1.23627
6.294,1.2265
6.3,1.20789
6.306,1.21368
6.312,1.21552
6.318,1.24969
6.324,1.25702
6.33,1.21796
6.336,1.21216
6.342,1.21674
6.348,1.21765
6.354,1.24115
6.36,1.2384
6.366,1.23322
6.372,1.24023
6.378,1.2439
6.384,1.21613
6.39,1.21063
6.396,1.2262
6.402,1.23993
6.408,1.25
6.414,1.24512
6.42,1.22253
6.426,1.20514
6.432,1.20087
6.438,1.23779
6.444,1.24908
6.45,1.21918
6.456,1.22833
6.462,1.22589
6.468,1.2085
6.474,1.20605
6.48,1.22681
6.486,1.21948
6.492,1.23871
6.498,1.23627
6.504,1.22925
6.51,1.21338
6.516,1.21704
6.522,1.22894
6.528,1.23993
6.534,1.23596
6.54,1.2265
6.546,1.22437
6.552,1.22467
6.558,1.22162
6.564,1.2326
6.57,1.2265
6.576,1.23688
6.582,1.23505
6.588,1.22955
6.594,1.21887
6.6,1.23199
6.606,1.23505
6.612,1.24268
6.618,1.23535
6.624,1.23322
6.63,1.22223
6.636,1.22528
6.642,1.23169
6.648,1.22955
6.654,1.22589
6.66,1.2384
6.666,1.22681
6.672,1.22894
6.678,1.22803
6.684,1.21521
6.69,1.22467
6.696,1.23779
6.702,1.23322
6.708,1.23199
6.714,1.22467
6.72,1.23108
6.726,1.23077
6.732,1.2323
6.738,1.23535
6.744,1.23077
6.75,1.2262
6.756,1.22925
6.762,1.22498
6.768,1.21765
6.774,1.22803
6.78,1.23779
6.786,1.22925
6.792,1.23749
6.798,1.23352
6.804,1.24115
6.81,1.23322
6.816,1.21948
6.822,1.20636
6.828,1.23199
6.834,1.24969
6.84,1.2326
6.846,1.22467
6.852,1.23108
6.858,1.21887
6.864,1.22253
6.87,1.22498
6.876,1.23779
6.882,1.23016
6.888,1.2326
6.894,1.22375
6.9,1.23627
6.906,1.22101
6.912,1.2265
6.918,1.24115
6.924,1.2439
6.93,1.24146
6.936,1.22345
6.942,1.21979
6.948,1.21887
6.954,1.21429
6.96,1.24573
6.966,1.24115
6.972,1.23077
6.978,1.2384
6.984,1.21429
6.99,1.21521
6.996,1.22986
7.002,1.24329
7.008,1.23718
7.014,1.23596
7.02,1.2204
7.026,1.22284
7.032,1.22711
7.038,1.22772
7.044,1.24817
7.05,1.21552
7.056,1.22345
7.062,1.23047
7.068,1.22131
7.074,1.21643
7.08,1.22772
7.086,1.23596
7.092,1.22772
7.098,1.23993
7.104,1.22589
7.11,1.21033
7.116,1.20758
7.122,1.21887
7.128,1.23535
7.134,1.23169
7.14,1.21887
7.146,1.21429
7.152,1.22162
7.158,1.22498
7.164,1.2262
7.17,1.22986
7.176,1.2442
7.182,1.24084
7.188,1.22498
7.194,1.21643
7.2,1.20941
7.206,1.21826
7.212,1.21887
7.218,1.24207
7.224,1.23413
7.23,1.22803
7.236,1.21979
7.242,1.21796
7.248,1.23596
7.254,1.23993
7.26,1.23566
7.266,1.23566
7.272,1.21643
7.278,1.20972
7.284,1.23383
7.29,1.21918
7.296,1.22742
7.302,1.23413
7.308,1.24054
7.314,1.2439
7.32,1.23383
7.326,1.22589
7.332,1.23138
7.338,1.23444
7.344,1.24451
7.35,1.22864
7.356,1.23749
7.362,1.23627
7.368,1.22559
7.374,1.23322
7.38,1.22681
7.386,1.22772
7.392,1.22803
7.398,1.23627
7.404,1.22253
7.41,1.21429
7.416,1.22009
7.422,1.23291
7.428,1.21979
7.434,1.2262
7.44,1.23413
7.446,1.23322
7.452,1.22375
7.458,1.2146
7.464,1.21796
7.47,1.23016
7.476,1.22498
7.482,1.22711
7.488,1.23322
7.494,1.2265
7.5,1.22803
7.506,1.22375
7.512,1.22253
7.518,1.22406
7.524,1.23596
7.53,1.23688
7.536,1.22681
7.542,1.21765
7.548,1.22314
7.554,1.23077
7.56,1.22406
7.566,1.23016
7.572,1.23108
7.578,1.2326
7.584,1.23566
7.59,1.22925
7.596,1.21185
7.602,1.22253
7.608,1.24176
7.614,1.23199
7.62,1.21704
7.626,1.21002
7.632,1.22925
7.638,1.23291
7.644,1.23108
7.65,1.23352
7.656,1.22498
7.662,1.20972
7.668,1.23138
7.674,1.22498
7.68,1.22131
7.686,1.22345
7.692,1.22345
7.698,1.24298
7.704,1.22803
7.71,1.22192
7.716,1.23566
7.722,1.21704
7.728,1.2439
7.734,1.23383
7.74,1.21582
7.746,1.22162
7.752,1.22559
7.758,1.23199
7.764,1.22559
7.77,1.22192
7.776,1.22467
7.782,1.22284
7.788,1.22742
7.794,1.22864
7.8,1.22223
7.806,1.23566
7.812,1.22894
7.818,1.22711
7.824,1.20819
7.83,1.22223
7.836,1.22955
7.842,1.23047
7.848,1.22498
7.854,1.22711
7.86,1.20667
7.866,1.21979
7.872,1.22375
7.878,1.22955
7.884,1.2265
7.89,1.2442
7.896,1.23932
7.902,1.21887
7.908,1.22894
7.914,1.22528
7.92,1.23322
7.926,1.22894
7.932,1.23535
7.938,1.23596
7.944,1.21979
7.95,1.22223
7.956,1.23047
7.962,1.23566
7.968,1.23627
7.974,1.24786
7.98,1.24817
7.986,1.23749
7.992,1.21124
7.998,1.22437
8.004,1.23077
8.01,1.22528
8.016,1.22253
8.022,1.23932
8.028,1.21643
8.034,1.21643
8.04,1.22742
8.046,1.21918
8.052,1.22894
8.058,1.24268
8.064,1.22711
8.07,1.23016
8.076,1.20728
8.082,1.20087
8.088,1.21552
8.094,1.24451
8.1,1.23535
8.106,1.22284
8.112,1.21185
8.118,1.2323
8.124,1.2326
8.13,1.21979
8.136,1.23505
8.142,1.22406
8.148,1.24329
8.154,1.22314
8.16,1.22467
8.166,1.19965
8.172,1.21368
8.178,1.25214
8.184,1.25549
8.19,1.23932
8.196,1.22559
8.202,1.22559
8.208,1.2207
8.214,1.21521
8.22,1.22772
8.226,1.22284
8.232,1.23444
8.238,1.22528
8.244,1.23901
8.25,1.20728
8.256,1.20514
8.262,1.22742
8.268,1.2262
8.274,1.23047
8.28,1.24084
8.286,1.22467
8.292,1.21216
8.298,1.21948
8.304,1.21704
