"Time","mmgs"
4.272,1.22711
4.278,1.23047
4.284,1.22894
4.29,1.23077
4.296,1.23901
4.302,1.22467
4.308,1.24237
4.314,1.24237
4.32,1.21948
4.326,1.22314
4.332,1.2146
4.338,1.22894
4.344,1.23962
4.35,1.21826
4.356,1.21613
4.362,1.21277
4.368,1.21124
4.374,1.24115
4.38,1.24329
4.386,1.23383
4.392,1.22223
4.398,1.2207
4.404,1.21948
4.41,1.23749
4.416,1.23138
4.422,1.22528
4.428,1.21979
4.434,1.20941
4.44,1.25
4.446,1.22375
4.452,1.22925
4.458,1.23352
4.464,1.23688
4.47,1.24634
4.476,1.23871
4.482,1.22559
4.488,1.23352
4.494,1.2207
4.5,1.23169
4.506,1.23383
4.512,1.25092
4.518,1.22437
4.524,1.20483
4.53,1.20514
4.536,1.23749
4.542,1.24481
4.548,1.22528
4.554,1.23383
4.56,1.23047
4.566,1.22925
4.572,1.22437
4.578,1.22711
4.584,1.22284
4.59,1.23413
4.596,1.23688
4.602,1.23474
4.608,1.2088
4.614,1.22772
4.62,1.22589
4.626,1.23901
4.632,1.23596
4.638,1.22681
4.644,1.22131
4.65,1.21613
4.656,1.23474
4.662,1.23291
4.668,1.23901
4.674,1.23535
4.68,1.21124
4.686,1.22559
4.692,1.21521
4.698,1.23322
4.704,1.22955
4.71,1.21582
4.716,1.22559
4.722,1.23291
4.728,1.23352
4.734,1.22803
4.74,1.22864
4.746,1.22009
4.752,1.2262
4.758,1.22833
4.764,1.22375
4.77,1.23474
4.776,1.22772
4.782,1.21063
4.788,1.2442
4.794,1.23444
4.8,1.24268
4.806,1.24878
4.812,1.21124
4.818,1.22925
4.824,1.23657
4.83,1.23047
4.836,1.23047
4.842,1.22284
4.848,1.22162
4.854,1.24054
4.86,1.23383
4.866,1.22803
4.872,1.21094
4.878,1.21948
4.884,1.20331
4.89,1.23871
4.896,1.23932
4.902,1.23413
4.908,1.22131
4.914,1.21826
4.92,1.23962
4.926,1.23962
4.932,1.23413
4.938,1.24634
4.944,1.2381
4.95,1.2381
4.956,1.22589
4.962,1.21033
4.968,1.22437
4.974,1.21765
4.98,1.2265
4.986,1.23749
4.992,1.22925
4.998,1.20667
5.004,1.21765
5.01,1.22467
5.016,1.23779
5.022,1.22498
5.028,1.22467
5.034,1.21521
5.04,1.22467
5.046,1.23383
5.052,1.23718
5.058,1.2561
5.064,1.2381
5.07,1.22284
5.076,1.24176
5.082,1.23749
5.088,1.23169
5.094,1.21643
5.1,1.21307
5.106,1.23016
5.112,1.23749
5.118,1.22559
5.124,1.21246
5.13,1.19598
5.136,1.22833
5.142,1.22864
5.148,1.23779
5.154,1.2265
5.16,1.23749
5.166,1.25336
5.172,1.21857
5.178,1.23596
5.184,1.22986
5.19,1.21735
5.196,1.2265
5.202,1.2442
5.208,1.22345
5.214,1.21124
5.22,1.21277
5.226,1.22864
5.232,1.23169
5.238,1.23657
5.244,1.23932
5.25,1.22955
5.256,1.23688
5.262,1.21124
5.268,1.22986
5.274,1.20819
5.28,1.22467
5.286,1.23383
5.292,1.21826
5.298,1.21338
5.304,1.22681
5.31,1.22192
5.316,1.2381
5.322,1.23474
5.328,1.23352
5.334,1.23352
5.34,1.21613
5.346,1.2381
5.352,1.22955
5.358,1.2265
5.364,1.22894
5.37,1.2326
5.376,1.23657
5.382,1.24603
5.388,1.21063
5.394,1.21094
5.4,1.21918
5.406,1.22406
5.412,1.22833
5.418,1.23169
5.424,1.20636
5.43,1.22864
5.436,1.23016
5.442,1.25092
5.448,1.23566
5.454,1.22467
5.46,1.22223
5.466,1.23871
5.472,1.23932
5.478,1.22681
5.484,1.20697
5.49,1.21735
5.496,1.22009
5.502,1.23413
5.508,1.23932
5.514,1.22925
5.52,1.19965
5.526,1.22406
5.532,1.23413
5.538,1.22131
5.544,1.2265
5.55,1.2265
5.556,1.21674
5.562,1.23871
5.568,1.23962
5.574,1.22009
5.58,1.22437
5.586,1.21918
5.592,1.23138
5.598,1.24573
5.604,1.22284
5.61,1.21948
5.616,1.19171
5.622,1.28418
5.628,1.27411
5.634,1.23383
5.64,1.21552
5.646,1.23657
5.652,1.19934
5.658,1.21704
5.664,1.23291
5.67,1.22894
5.676,1.25061
5.682,1.21613
5.688,1.23138
5.694,1.24329
5.7,1.25732
5.706,1.21796
5.712,1.2262
5.718,1.2384
5.724,1.22131
5.73,1.22742
5.736,1.23169
5.742,1.21765
5.748,1.22833
5.754,1.23566
5.76,1.23169
5.766,1.23505
5.772,1.20789
5.778,1.20117
5.784,1.27899
5.79,1.23352
5.796,1.22162
5.802,1.20697
5.808,1.19812
5.814,1.24969
5.82,1.2616
5.826,1.22772
5.832,1.21124
5.838,1.18622
5.844,1.24573
5.85,1.25427
5.856,1.25641
5.862,1.23962
5.868,1.23352
5.874,1.19873
5.88,1.19324
5.886,1.21399
5.892,1.24908
5.898,1.24329
5.904,1.25763
5.91,1.24115
5.916,1.22467
5.922,1.23169
5.928,1.22986
5.934,1.25519
5.94,1.23901
5.946,1.2381
5.952,1.23352
5.958,1.2326
5.964,1.21338
5.97,1.18622
5.976,1.203
5.982,1.22345
5.988,1.2558
5.994,1.23474
6,1.21643
6.006,1.20209
6.012,1.21735
6.018,1.23047
6.024,1.2439
6.03,1.25427
6.036,1.24481
6.042,1.15967
6.048,1.12701
6.054,1.24512
6.06,1.27136
6.066,1.24268
6.072,1.28723
6.078,1.27716
6.084,1.20636
6.09,1.19141
6.096,1.21948
6.102,1.20148
6.108,1.2146
6.114,1.24054
6.12,1.24359
6.126,1.22314
6.132,1.23505
6.138,1.27136
6.144,1.26038
6.15,1.26617
6.156,1.22192
6.162,1.23077
6.168,1.19751
6.174,1.17767
6.18,1.18225
6.186,1.23993
6.192,1.21765
6.198,1.20453
6.204,1.25763
6.21,1.19293
6.216,1.24725
6.222,1.23016
6.228,1.20483
6.234,1.20758
6.24,1.23474
6.246,1.24786
6.252,1.24664
6.258,1.22955
6.264,1.22101
6.27,1.21826
6.276,1.23566
6.282,1.23657
6.288,1.22345
6.294,1.22894
6.3,1.22742
6.306,1.23932
6.312,1.25
6.318,1.24878
6.324,1.21582
6.33,1.20819
6.336,1.21674
6.342,1.22803
6.348,1.23016
6.354,1.20636
6.36,1.19202
6.366,1.23688
6.372,1.18225
6.378,1.19659
6.384,1.2616
6.39,1.2912
6.396,1.23047
6.402,1.2326
6.408,1.24634
6.414,1.22314
6.42,1.20697
6.426,1.23077
6.432,1.22925
6.438,1.22772
6.444,1.19171
6.45,1.24084
6.456,1.22986
6.462,1.26953
6.468,1.2561
6.474,1.2207
6.48,1.20453
